Name,City,State,Enrollment,Type,Region,Adm_Rate,ACT_median,Cost,Net_Tuition,Avg_Fac_Salary,PercentFemale,PercentWhite,PercentBlack,PercentHispanic,PercentAsian,FourYearComp_Males,FourYearComp_Females,Debt_median,Salary10yr_median
Escuela de Artes Plasticas y Diseno de Puerto Rico,San Juan,PR,441,Public,Outlying Territories,0.939,NA,7122,1316,25776,0.659574468,0.798099976,0.0825,0.983399963,0.0026,NA,NA,NA,16000
Eureka College,Eureka,IL,557,Private,Great Lakes,0.5728,21,35575,13367,51111,0.481108312,0.883399963,0.075799999,0.0373,0.0109,0.362637363,0.643410853,14750,36000
Evangel University,Springfield,MO,1634,Private,Plains,0.7916,NA,35965,10809,58932,0.550573514,0.887300034,0.045799999,0.049499998,0.0161,0.426778243,0.561688312,18000,35800
Everglades University,Boca Raton,FL,1921,Private,South East,0.6935,NA,32070,18949,31887,0.552253116,0.785400009,0.128699999,0.118500004,0.021900001,0.39,0.336492891,21813,42100
Excelsior College,Albany,NY,27207,Private,Mid East,NA,NA,NA,6029,NA,0.670104992,0.737699966,0.150299997,0.109200001,0.031600001,0.391417425,0.352572146,9500,NA
Fairfield University,Fairfield,CT,4103,Private,New England,0.603,NA,63771,29223,102276,0.645718775,0.867600021,0.0523,0.065100002,0.036400001,0.8046875,0.826484018,23250,72100
Fairleigh Dickinson University-Florham Campus,Madison,NJ,2713,Private,Mid East,0.8439,NA,56370,24615,82449,0.588029402,0.730699997,0.136800003,0.126499996,0.055100002,0.440340909,0.488071571,18750,48100
Fairleigh Dickinson University-Metropolitan Campus,Teaneck,NJ,3245,Private,Mid East,0.8924,NA,49078,19583,82935,0.588029402,0.730699997,0.136800003,0.126499996,0.055100002,0.440340909,0.488071571,18750,48100
Fairmont State University,Fairmont,WV,3540,Public,South East,0.9477,21,16864,3711,57870,0.56556962,0.950400009,0.028900001,0.0099,0.0066,0.331300813,0.368333333,12500,33000
Farmingdale State College,Farmingdale,NY,9394,Public,Mid East,0.4607,22,16091,5144,74997,0.463945173,0.733199997,0.150500002,0.127399998,0.035999999,0.366565962,0.410761155,11500,51700
Faulkner University,Montgomery,AL,2079,Private,South East,0.5227,21,33944,11044,51687,0.638731597,0.648799973,0.318899994,0.018099999,0.0105,0.191135734,0.359489051,15500,35400
Fayetteville State University,Fayetteville,NC,4915,Public,South East,0.6787,20,16030,3313,76356,0.698267408,0.541199989,0.365099983,0.065700002,0.015599999,0.317880795,0.37653737,17812,31200
Felician University,Lodi,NJ,1617,Private,Mid East,0.8055,19,47282,18111,59607,0.732714138,0.679199982,0.138699999,0.185,0.072800002,0.38317757,0.481727575,19791,47300
Ferris State University,Big Rapids,MI,11008,Public,Great Lakes,0.809,23,22715,10838,81756,0.551179736,0.890999985,0.060900002,0.031400001,0.0116,0.40953475,0.430309174,16492,44500
Ferrum College,Ferrum,VA,1121,Private,South East,0.754,20,46382,13979,53604,0.395878525,0.785599976,0.165499992,0.0345,0.0184,0.202247191,0.36637931,12000,37300
Finlandia University,Hancock,MI,405,Private,Great Lakes,0.3203,20,33565,15444,46836,0.421875,0.929400024,0.020999999,0.021300001,0.0111,0.230769231,0.393939394,10000,32400
Fisher College,Boston,MA,1306,Private,New England,0.6728,NA,47384,12757,62190,0.693584071,0.780699997,0.107399998,0.082200003,0.030599999,0.288659794,0.268595041,12000,34900
Fisk University,Nashville,TN,743,Private,South East,0.7149,20,37070,8505,49914,0.741071429,0.444199982,0.451699982,0.082600002,0.0355,0.141025641,0.32173913,24155,35000
Fitchburg State University,Fitchburg,MA,4070,Public,New England,0.8689,22,22403,7303,82143,0.534308779,0.897300034,0.0299,0.059099998,0.024100001,0.498905908,0.565602837,17505,45700
Five Towns College,Dix Hills,NY,590,Private,Mid East,0.413,NA,30635,11728,47835,0.286885246,0.706999969,0.160699997,0.138500004,0.043099999,0.49112426,0.473684211,16018,34400
Flagler College-St Augustine,Saint Augustine,FL,2589,Private,South East,0.5665,23,33047,15112,67806,0.692647059,0.829499969,0.116700001,0.0554,0.0189,0.575562701,0.645951036,15750,38900
Florida Agricultural and Mechanical University,Tallahassee,FL,7711,Public,South East,0.3886,21,22716,4600,72099,0.64793518,0.541199989,0.379199982,0.113900003,0.0201,0.332409972,0.431388661,19500,37600
Florida Atlantic University,Boca Raton,FL,23265,Public,South East,0.5932,23,19559,6183,82602,0.612283704,0.749700012,0.169200001,0.146099997,0.020599999,0.457204301,0.524800456,12500,43200
Florida Gulf Coast University,Fort Myers,FL,13639,Public,South East,0.6492,23,19237,5059,73278,0.594009983,0.867600021,0.069099998,0.112600002,0.0122,0.374193548,0.456231884,12625,42100
Florida Institute of Technology,Melbourne,FL,3411,Private,South East,0.6504,28,58508,22571,87246,0.524374177,0.845100021,0.083500004,0.084300003,0.024300001,0.252969121,0.105851979,12625,56600
Florida Institute of Technology-Online,Melbourne,FL,1460,Private,South East,NA,NA,NA,7146,69975,0.524374177,NA,NA,NA,NA,0.252969121,0.105851979,12625,56600
Florida International University,Miami,FL,41777,Public,South East,0.5856,25,19434,5881,94626,0.606936085,0.727200012,0.170100002,0.500999985,0.019400001,0.395909806,0.472301542,14750,46300
Florida Memorial University,Miami Gardens,FL,1117,Private,South East,0.3319,NA,26552,14878,66285,0.609673791,0.408600006,0.491800003,0.233700008,0.015700001,0.193370166,0.241258741,14250,27600
Florida Polytechnic University,Lakeland,FL,1389,Public,South East,0.5066,29,20689,1454,81738,NA,NA,NA,NA,NA,NA,NA,5500,NA
Florida Southern College,Lakeland,FL,2666,Private,South East,0.5023,26,49296,16887,75546,0.685689949,0.833899994,0.095200005,0.092399998,0.0186,0.557894737,0.634408602,18750,41400
Florida State University,Tallahassee,FL,32072,Public,South East,0.3678,28,21623,5766,99972,0.584465415,0.776699982,0.156899996,0.113500004,0.0203,0.640525478,0.714589666,17500,46400
Fontbonne University,Saint Louis,MO,881,Private,Plains,0.8144,21,38830,15275,62370,0.660091047,0.715299988,0.248199997,0.0149,0.0151,0.38961039,0.572769953,20409,40800
Fordham University,Bronx,NY,9392,Private,Mid East,0.4602,30,67393,28317,124038,0.613884298,0.715500031,0.123800001,0.156199999,0.056599998,0.738058552,0.760663507,22250,59200
Fort Hays State University,Hays,KS,12456,Public,Plains,0.9229,NA,17044,6221,62874,0.636003726,0.904100037,0.028299999,0.072600002,0.010599999,0.290540541,0.391845197,13519,38200
Fort Lewis College,Durango,CO,3118,Public,Rocky Mountains,0.9092,21,25229,5025,65619,0.52879902,0.746800003,0.0149,0.101599998,0.014,0.387096774,0.444660194,10000,35200
Fort Valley State University,Fort Valley,GA,2337,Public,South East,0.6127,18,20811,3208,53496,0.573984859,0.470499992,0.476500015,0.046900001,0.015,0.168224299,0.280632411,24250,30900
Framingham State University,Framingham,MA,3804,Public,New England,0.7329,21,24923,6790,79992,0.598870057,0.897799988,0.034000001,0.040999999,0.0277,0.485714286,0.571639586,18163,45800
Francis Marion University,Florence,SC,3097,Public,South East,0.6419,20,20451,6763,66933,0.685633803,0.587200012,0.384000015,0.0188,0.008,0.293548387,0.358799454,18750,33100
Franciscan Missionaries of Our Lady University,Baton Rouge,LA,1049,Private,South East,0.592,22,24610,16261,64647,0.893108298,0.692600021,0.275,0.021300001,0.013099999,0.433333333,0.460280374,15070,47200
Franciscan University of Steubenville,Steubenville,OH,2117,Private,Great Lakes,0.771,25,37257,15451,71442,0.589901478,0.874800034,0.055900002,0.058299999,0.0221,0.655913978,0.761006289,20500,37700
Franklin and Marshall College,Lancaster,PA,2298,Private,Mid East,0.3532,NA,70332,30199,89856,0.565853659,0.835599976,0.081400003,0.069000001,0.036300001,0.832,0.843243243,19000,58900
Franklin College,Franklin,IN,925,Private,Great Lakes,0.7544,22,43230,13246,59400,0.46628131,0.930899963,0.04,0.023,0.0076,0.507246377,0.624113475,23000,44100
Franklin Pierce University,Rindge,NH,1627,Private,New England,0.6611,21,51577,16040,53046,0.542266187,0.913499985,0.0327,0.0373,0.0199,0.413669065,0.538709677,12521,39700
Franklin University,Columbus,OH,3177,Private,Great Lakes,NA,NA,24981,14134,78597,0.610630408,0.8025,0.1446,0.028199999,0.0183,0.303482587,0.288604181,15880,48500
Freed-Hardeman University,Henderson,TN,1311,Private,South East,0.9316,25,34656,8938,60840,0.623728814,0.860800018,0.1029,0.0279,0.0084,0.527777778,0.578034682,18750,37100
Fresno Pacific University,Fresno,CA,2888,Private,Far West,0.8511,20,40950,16592,64494,0.74513173,0.615299988,0.041100001,0.396500015,0.055900002,0.37164751,0.437990581,18774,43900
Friends University,Wichita,KS,1071,Private,Plains,0.4735,21,37845,13100,61128,0.552262091,0.834499969,0.068600001,0.075999999,0.0224,0.195555556,0.245283019,18750,41800
Frostburg State University,Frostburg,MD,4359,Public,Mid East,0.7831,20,21642,5984,63531,0.527020992,0.759199982,0.185200005,0.0298,0.025899999,0.488549618,0.606854839,15000,44600
Full Sail University,Winter Park,FL,18545,Private,South East,NA,NA,33965,15223,40914,0.27026862,0.813199997,0.106599998,0.101599998,0.0249,0.269121813,0.310972901,14750,39300
Furman University,Greenville,SC,2731,Private,South East,0.6105,30,63551,22524,86787,0.585055644,0.799700012,0.146999998,0.0427,0.021900001,0.697183099,0.734177215,19500,51200
Gallaudet University,Washington,DC,1112,Private,Mid East,0.5706,18,37188,13462,92997,0.515748032,0.729000015,0.140500002,0.117600002,0.044899998,0.45,0.496296296,11105,31000
Gannon University,Erie,PA,2733,Private,Mid East,0.8085,23,43322,17123,70848,0.62369338,0.912600021,0.058400002,0.0183,0.0087,0.522900763,0.596658711,25000,48100
Gardner-Webb University,Boiling Springs,NC,2010,Private,South East,0.4814,21,43652,11922,62406,0.673913044,0.800299988,0.1554,0.039200001,0.0124,0.489583333,0.622180451,17000,38700
Geneva College,Beaver Falls,PA,1263,Private,Mid East,0.6332,24,37018,12990,61443,0.523160763,0.878399963,0.090100002,0.0176,0.011,0.464646465,0.575221239,19500,38700
George Fox University,Newberg,OR,2669,Private,Far West,0.8231,24,48211,18343,69192,0.561762392,0.859700012,0.014,0.089899998,0.033699999,0.68159204,0.681034483,19500,45100
George Mason University,Fairfax,VA,25508,Public,South East,0.8106,27,25871,12367,98577,0.557201846,0.721100006,0.1254,0.091000004,0.080500002,0.604296213,0.709401709,16750,59900
George Washington University,Washington,DC,12161,Private,Mid East,0.4187,31,69204,31783,131931,0.634680135,0.787099991,0.097600002,0.083500004,0.0552,0.688816856,0.742011834,19500,69600
Georgetown College,Georgetown,KY,961,Private,South East,0.4795,23,49761,10362,56241,0.525754885,0.917799988,0.0554,0.0158,0.0084,0.406504065,0.583333333,14613,43000
Georgetown University,Washington,DC,7089,Private,Mid East,0.1452,33,71580,37738,138438,0.589970502,0.753499985,0.114399996,0.110299997,0.059099998,0.887671233,0.876086957,14500,93500
Georgia College & State University,Milledgeville,GA,5834,Public,South East,0.7778,25,28027,8641,62910,0.641153082,0.715599976,0.233700008,0.0353,0.0221,0.497607656,0.620143885,16283,40500
Georgia Gwinnett College,Lawrenceville,GA,11676,Public,South East,NA,NA,17760,3462,62559,0.596433878,NA,NA,NA,NA,0.041198502,0.060590095,8685,NA
Georgia Institute of Technology-Main Campus,Atlanta,GA,15201,Public,South East,0.2153,33,28501,13259,114543,0.377437326,0.756399994,0.165,0.0698,0.035799999,0.696701529,0.715517241,21500,79100
Georgia Southern University,Statesboro,GA,22239,Public,South East,0.6767,23,21884,6003,60156,0.529356316,0.686100006,0.261100006,0.040900002,0.0191,0.345205479,0.443171541,15750,41900
Georgia Southwestern State University,Americus,GA,2231,Public,South East,0.6929,20,19512,4919,54675,0.65954416,0.572400017,0.391399994,0.030799999,0.0095,0.326271186,0.410646388,12000,36400
Georgia State University,Atlanta,GA,26489,Public,South East,0.7137,24,23951,7597,79020,0.630079449,0.599399986,0.318500004,0.063800001,0.0345,0.221772562,0.269042437,11750,43300
Georgian Court University,Lakewood,NJ,1574,Private,Mid East,0.725,21,47957,17443,76194,0.728932584,0.865899963,0.066999998,0.0675,0.028800001,0.512820513,0.595238095,18750,44400
Gettysburg College,Gettysburg,PA,2441,Private,Mid East,0.4541,NA,66710,29804,86769,0.535340314,0.864599991,0.072800002,0.043499999,0.0301,0.82,0.854771784,21795,56100
Golden Gate University-San Francisco,San Francisco,CA,404,Private,Far West,NA,NA,NA,22657,92583,0.543859649,0.582400017,0.079899998,0.187099991,0.186000004,0.275362319,0.448275862,24032,71100
Goldey-Beacom College,Wilmington,DE,730,Private,Mid East,0.5323,NA,37069,12024,71856,0.587020649,0.758899994,0.175,0.056100001,0.0225,0.413043478,0.390243902,13994,44500
Gonzaga University,Spokane,WA,5237,Private,Far West,0.6562,28,57052,21683,86697,0.526244035,0.834899979,0.0228,0.078099999,0.054200001,0.748571429,0.799145299,21250,56100
Gordon College,Wenham,MA,1593,Private,New England,0.7547,26,49450,17349,63414,0.649762282,0.905100021,0.0324,0.04,0.0275,0.60625,0.568265683,21500,41700
Goshen College,Goshen,IN,825,Private,Great Lakes,0.6603,24,44481,14728,52047,0.670673077,0.890999985,0.035699999,0.074099998,0.014,0.532258065,0.659090909,14500,37700
Goucher College,Baltimore,MD,1523,Private,Mid East,0.8041,NA,58936,15940,75195,0.682692308,0.793300018,0.112799997,0.0596,0.046399999,0.571428571,0.693693694,17996,48900
Governors State University,University Park,IL,3225,Public,Great Lakes,0.3835,18,24307,8161,63027,0.676324129,0.568800011,0.358400002,0.0821,0.0147,0.49201278,0.495077356,14000,40800
Grace Christian University,Wyoming,MI,895,Private,Great Lakes,0.2837,NA,20871,8179,41166,0.578397213,0.879400024,0.051199999,0.06,0.016900001,0.259259259,0.389830508,8750,28600
Grace College and Theological Seminary,Winona Lake,IN,1353,Private,Great Lakes,0.8179,24,33677,8479,63495,0.628865979,0.914100037,0.0323,0.050300002,0.0112,0.621118012,0.64,16772,34900
Graceland University-Lamoni,Lamoni,IA,1125,Private,Plains,0.5806,21,41130,13000,54891,0.547762999,0.834400024,0.082299995,0.070300002,0.023599999,0.422818792,0.670411985,15000,36200
Grambling State University,Grambling,LA,4110,Public,South East,0.9475,18,25927,5018,53154,0.548977854,0.484300003,0.445200005,0.0679,0.018099999,0.218623482,0.309667674,25250,28100
Grand Canyon University,Phoenix,AZ,53209,Private,South West,0.732,NA,31248,11035,58914,0.743284234,0.752600021,0.103199997,0.157200003,0.026199999,0.269868779,0.322378717,12500,52700
Grand Valley State University,Allendale,MI,21589,Public,Great Lakes,0.8275,24,23418,11868,80118,0.611234901,0.881699982,0.063899999,0.0404,0.014400001,0.489641233,0.547545486,19500,42800
Grand View University,Des Moines,IA,1731,Private,Plains,0.9198,21,37623,13220,57978,0.545623836,0.912099991,0.034300001,0.035999999,0.019400001,0.533112583,0.604904632,17750,43200
Granite State College,Concord,NH,1628,Public,New England,NA,NA,16970,5660,47484,0.754467755,0.965899963,0.006,0.0128,0.0094,0.291866029,0.263779528,9145,35400
Green Mountain College,Poultney,VT,425,Private,New England,0.7158,21,50425,15513,57006,0.586206897,0.898899994,0.046999998,0.041999998,0.019400001,0.432098765,0.543307087,17500,30300
Greensboro College,Greensboro,NC,755,Private,South East,0.4446,19,41128,11511,55593,0.442088091,0.761600037,0.181900005,0.044200001,0.0183,0.236842105,0.424836601,12500,36900
Greenville University,Greenville,IL,938,Private,Great Lakes,0.4839,21,39165,11636,50562,0.447098976,0.892799988,0.066700001,0.033299999,0.0115,0.37,0.614942529,15750,36800
Grinnell College,Grinnell,IA,1683,Private,Plains,0.2438,32,65814,20369,101979,0.534883721,0.793300018,0.0971,0.084099998,0.04,0.74137931,0.837209302,15000,49100
Grove City College,Grove City,PA,2291,Private,Mid East,0.7905,27,NA,17121,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Guilford College,Greensboro,NC,1414,Private,South East,0.6447,NA,50619,12735,53685,0.501199041,0.725199966,0.209200001,0.046799998,0.023199999,0.493927126,0.441696113,16000,36400
Gustavus Adolphus College,Saint Peter,MN,2229,Private,Plains,0.6616,NA,55753,18443,66699,0.541570439,0.911100006,0.0303,0.030599999,0.024300001,0.776859504,0.792207792,25000,51700
Gwynedd Mercy University,Gwynedd Valley,PA,1943,Private,Mid East,0.92,21,46538,18197,61119,0.776432607,0.803899994,0.130500002,0.0352,0.033900001,0.417647059,0.491002571,20387,54300
Hamilton College,Clinton,NY,1989,Private,Mid East,0.2128,33,67670,32497,111528,0.54214123,0.815899963,0.081899996,0.077600002,0.043000002,NA,NA,15000,60200
Hamline University,Saint Paul,MN,2077,Private,Plains,0.6715,24,49502,17402,69057,0.632007233,0.874499969,0.046199999,0.036900001,0.034100001,0.590361446,0.608796296,18998,49200
Hampden-Sydney College,Hampden-Sydney,VA,1072,Private,South East,0.5903,25,60360,17893,72783,NA,0.781100006,0.164500008,0.0326,0.023099999,NA,NA,21750,52200
Hampshire College,Amherst,MA,1175,Private,New England,0.6285,NA,67106,22675,84636,0.667808219,0.817699966,0.077399998,0.080699997,0.0402,0.620967742,0.649006623,17806,34500
Hampton University,Hampton,VA,3661,Private,South East,0.4385,NA,40521,17093,64674,0.691535151,0.507900009,0.382799988,0.084399996,0.038699999,0.286738351,0.419965577,16250,44700
Hannibal-LaGrange University,Hannibal,MO,677,Private,Plains,0.5364,NA,34924,9620,42570,0.679775281,0.929100037,0.045,0.0153,0.0048,0.316901408,0.431034483,13447,34300
Hanover College,Hanover,IN,1099,Private,Great Lakes,0.7934,25,50450,12231,70236,0.530864198,0.906100006,0.048200002,0.027,0.0191,0.6875,0.717277487,19500,46400
Hardin-Simmons University,Abilene,TX,1719,Private,South West,0.842,21,38708,12188,65943,0.530379747,0.823700027,0.058299999,0.170100002,0.018099999,0.367816092,0.474654378,15750,43300
Harding University,Searcy,AR,3953,Private,South East,0.7462,26,29827,14806,67257,0.568291009,0.845299988,0.088999996,0.0573,0.018200001,0.528150134,0.641129032,20500,40900
Harris-Stowe State University,Saint Louis,MO,1709,Public,Plains,NA,NA,17724,3746,34776,0.670132325,0.375299988,0.586500015,0.018200001,0.0124,0.096330275,0.089918256,11795,26700
Harrisburg University of Science and Technology,Harrisburg,PA,565,Private,Mid East,NA,NA,34757,15180,82026,0.489932886,NA,NA,NA,NA,0.480519481,0.317460317,10300,NA
Hartwick College,Oneonta,NY,1165,Private,Mid East,0.8334,24,57251,22425,70776,0.5712,0.857799988,0.069899998,0.061999998,0.024200001,0.502994012,0.565891473,21500,45800
Harvard University,Cambridge,MA,7582,Private,New England,0.0473,34,71135,33767,184356,0.501538462,0.740800018,0.102799997,0.119099998,0.074000001,0.816239316,0.798449612,12500,89700
